OrderID,Date,CustomerID,CustomerName,Gender,Age,Region,State,City,Category,SubCategory,ProductID,ProductName,Brand,Quantity,UnitPrice,Discount,Cost,Sales,Profit,PaymentMethod,Segment,ShippingMode,DeliveryDays,Returned,Rating
ORD00497,2024-12-29,CUST1496,Customer 497,Male,49,East,West Bengal,Kolkata,Furniture,Chair,P471,Chair Model,Dell,5,2683,0.05,2012.25,12744.25,2683.0,Card,Corporate,Standard,1,Yes,5.0
ORD00498,2024-11-22,CUST1497,Customer 498,Male,53,West,Maharashtra,Mumbai,Electronics,Phone,P298,Phone Model,HP,5,4298,0.15,3223.5,18266.5,2149.0,UPI,Home Office,Standard,6,Yes,3.7
ORD00499,2024-10-18,CUST1498,Customer 499,Female,18,South,Tamil Nadu,Chennai,Clothing,Shirt,P537,Shirt Model,Dell,1,4565,0.1,3423.75,4108.5,684.75,Card,Corporate,Express,3,Yes,4.5
ORD00500,2024-08-26,CUST1499,Customer 500,Female,52,West,Maharashtra,Mumbai,Clothing,Shirt,P559,Shirt Model,Samsung,2,584,0.1,438.0,1051.2,175.2,UPI,Corporate,Standard,3,Yes,4.8
ORD00501,2024-01-13,CUST1500,Customer 501,Female,37,South,Tamil Nadu,Chennai,Groceries,Rice,P164,Rice Model,Dell,2,1812,0.05,1359.0,3442.8,724.8,UPI,Corporate,Express,7,Yes,4.4
ORD00502,2024-11-16,CUST1501,Customer 502,Female,21,East,West Bengal,Kolkata,Clothing,Shirt,P941,Shirt Model,Samsung,1,4079,0.05,3059.25,3875.05,815.8,Cash,Consumer,Standard,7,No,4.6
ORD00503,2024-11-16,CUST1502,Customer 503,Female,22,West,Maharashtra,Mumbai,Electronics,Laptop,P901,Laptop Model,HP,1,473,0.15,354.75,402.05,47.3,UPI,Corporate,Standard,3,No,3.6
ORD00504,2024-12-12,CUST1503,Customer 504,Female,32,North,Delhi,New Delhi,Electronics,Phone,P985,Phone Model,Dell,4,3490,0.0,2617.5,13960.0,3490.0,Card,Corporate,Express,7,No,4.8
ORD00505,2024-11-13,CUST1504,Customer 505,Male,24,North,Delhi,New Delhi,Clothing,Shirt,P205,Shirt Model,Dell,4,4437,0.1,3327.75,15973.2,2662.2,Cash,Home Office,Standard,5,Yes,4.9
ORD00506,2024-03-05,CUST1505,Customer 506,Male,26,East,West Bengal,Kolkata,Clothing,Shoes,P916,Shoes Model,Dell,4,3842,0.05,2881.5,14599.6,3073.6,UPI,Consumer,Express,5,No,4.3
ORD00507,2024-11-29,CUST1506,Customer 507,Female,36,East,West Bengal,Kolkata,Clothing,Shirt,P477,Shirt Model,Dell,2,4046,0.1,3034.5,7282.8,1213.8,Cash,Home Office,Standard,1,Yes,4.3
ORD00508,2024-10-13,CUST1507,Customer 508,Male,39,North,Delhi,New Delhi,Groceries,Milk,P293,Milk Model,Nike,2,1841,0.05,1380.75,3497.9,736.4,Cash,Home Office,Express,5,No,4.8
ORD00509,2024-10-16,CUST1508,Customer 509,Female,20,East,West Bengal,Kolkata,Clothing,Shoes,P607,Shoes Model,HP,3,1529,0.0,1146.75,4587.0,1146.75,UPI,Home Office,Standard,6,Yes,4.2
ORD00510,2024-04-19,CUST1509,Customer 510,Male,18,South,Tamil Nadu,Chennai,Groceries,Milk,P471,Milk Model,Dell,4,1881,0.15,1410.75,6395.4,752.4,UPI,Corporate,Standard,5,Yes,3.7
ORD00511,2024-08-13,CUST1510,Customer 511,Female,29,South,Tamil Nadu,Chennai,Clothing,Shirt,P324,Shirt Model,Samsung,1,1831,0.05,1373.25,1739.45,366.2,Cash,Consumer,Express,7,Yes,3.8
ORD00512,2024-01-12,CUST1511,Customer 512,Male,39,South,Tamil Nadu,Chennai,Clothing,Shirt,P315,Shirt Model,Samsung,1,1324,0.15,993.0,1125.4,132.4,Card,Consumer,Express,7,No,4.5
ORD00513,2024-09-26,CUST1512,Customer 513,Male,52,West,Maharashtra,Mumbai,Electronics,Laptop,P487,Laptop Model,Samsung,2,1271,0.05,953.25,2414.9,508.4,Card,Home Office,Express,6,Yes,4.9
ORD00514,2024-11-11,CUST1513,Customer 514,Female,26,South,Tamil Nadu,Chennai,Clothing,Shirt,P971,Shirt Model,Nike,3,2224,0.0,1668.0,6672.0,1668.0,UPI,Home Office,Standard,7,No,4.7
ORD00515,2024-11-10,CUST1514,Customer 515,Female,29,North,Delhi,New Delhi,Furniture,Table,P429,Table Model,Samsung,5,3265,0.15,2448.75,13876.25,1632.5,Cash,Home Office,Express,6,No,4.2
ORD00516,2024-10-24,CUST1515,Customer 516,Male,43,West,Maharashtra,Mumbai,Electronics,Laptop,P323,Laptop Model,Samsung,2,1862,0.15,1396.5,3165.4,372.4,Card,Corporate,Standard,7,No,3.9
ORD00517,2024-02-13,CUST1516,Customer 517,Male,55,South,Tamil Nadu,Chennai,Electronics,Phone,P142,Phone Model,Nike,4,4450,0.1,3337.5,16020.0,2670.0,Cash,Home Office,Express,4,No,4.2
ORD00518,2024-07-28,CUST1517,Customer 518,Male,46,East,West Bengal,Kolkata,Groceries,Milk,P339,Milk Model,Samsung,3,3332,0.0,2499.0,9996.0,2499.0,Cash,Consumer,Express,1,No,4.8
ORD00519,2024-09-19,CUST1518,Customer 519,Female,20,North,Delhi,New Delhi,Clothing,Shirt,P659,Shirt Model,HP,1,1171,0.0,878.25,1171.0,292.75,Card,Consumer,Express,3,No,4.6
ORD00520,2024-12-15,CUST1519,Customer 520,Female,36,East,West Bengal,Kolkata,Furniture,Chair,P942,Chair Model,Samsung,5,2339,0.0,1754.25,11695.0,2923.75,Card,Corporate,Standard,4,Yes,4.8
ORD00521,2024-04-26,CUST1520,Customer 521,Female,39,South,Tamil Nadu,Chennai,Furniture,Table,P910,Table Model,Dell,2,4425,0.15,3318.75,7522.5,885.0,Card,Consumer,Express,7,No,3.8
ORD00522,2024-08-18,CUST1521,Customer 522,Male,49,North,Delhi,New Delhi,Clothing,Shirt,P929,Shirt Model,Samsung,5,1251,0.1,938.25,5629.5,938.25,Card,Consumer,Express,4,No,4.6
ORD00523,2024-12-19,CUST1522,Customer 523,Male,39,East,West Bengal,Kolkata,Clothing,Shirt,P681,Shirt Model,Nike,5,463,0.05,347.25,2199.25,463.0,Card,Consumer,Express,1,No,3.8
ORD00524,2024-02-25,CUST1523,Customer 524,Male,20,East,West Bengal,Kolkata,Groceries,Milk,P946,Milk Model,Nike,1,1604,0.0,1203.0,1604.0,401.0,UPI,Consumer,Standard,1,No,3.9
ORD00525,2024-04-29,CUST1524,Customer 525,Male,38,East,West Bengal,Kolkata,Electronics,Phone,P980,Phone Model,Nike,1,3219,0.0,2414.25,3219.0,804.75,Card,Consumer,Standard,2,No,4.2
ORD00526,2024-02-05,CUST1525,Customer 526,Female,28,West,Maharashtra,Mumbai,Furniture,Chair,P718,Chair Model,Samsung,2,2737,0.15,2052.75,4652.9,547.4,Cash,Consumer,Express,3,Yes,3.5
ORD00527,2024-03-14,CUST1526,Customer 527,Female,47,West,Maharashtra,Mumbai,Electronics,Phone,P573,Phone Model,Dell,5,2222,0.1,1666.5,9999.0,1666.5,Cash,Consumer,Express,6,No,4.0
ORD00528,2024-12-30,CUST1527,Customer 528,Female,47,East,West Bengal,Kolkata,Groceries,Rice,P493,Rice Model,HP,4,2240,0.05,1680.0,8512.0,1792.0,Cash,Home Office,Standard,4,Yes,3.9
ORD00529,2024-03-21,CUST1528,Customer 529,Male,41,East,West Bengal,Kolkata,Clothing,Shirt,P178,Shirt Model,Dell,2,4242,0.15,3181.5,7211.4,848.4,Cash,Corporate,Express,4,Yes,3.9
ORD00530,2024-09-16,CUST1529,Customer 530,Female,43,North,Delhi,New Delhi,Groceries,Rice,P976,Rice Model,HP,1,3983,0.15,2987.25,3385.55,398.3,Card,Consumer,Standard,3,Yes,4.6
ORD00531,2024-03-10,CUST1530,Customer 531,Male,46,East,West Bengal,Kolkata,Groceries,Milk,P243,Milk Model,Nike,4,758,0.0,568.5,3032.0,758.0,Card,Consumer,Standard,7,Yes,4.4
ORD00532,2024-03-31,CUST1531,Customer 532,Female,27,East,West Bengal,Kolkata,Electronics,Phone,P551,Phone Model,Samsung,2,835,0.0,626.25,1670.0,417.5,UPI,Consumer,Standard,6,Yes,4.2
ORD00533,2024-01-25,CUST1532,Customer 533,Male,42,North,Delhi,New Delhi,Groceries,Milk,P885,Milk Model,HP,4,629,0.0,471.75,2516.0,629.0,UPI,Corporate,Standard,2,Yes,3.5
ORD00534,2024-01-15,CUST1533,Customer 534,Male,28,North,Delhi,New Delhi,Clothing,Shirt,P145,Shirt Model,Nike,1,2006,0.0,1504.5,2006.0,501.5,Cash,Consumer,Express,3,Yes,4.4
ORD00535,2024-10-04,CUST1534,Customer 535,Female,38,West,Maharashtra,Mumbai,Groceries,Rice,P277,Rice Model,Dell,2,1951,0.0,1463.25,3902.0,975.5,Card,Home Office,Express,1,No,3.8
ORD00536,2024-04-22,CUST1535,Customer 536,Female,37,North,Delhi,New Delhi,Clothing,Shoes,P885,Shoes Model,Nike,1,751,0.05,563.25,713.45,150.2,UPI,Home Office,Standard,3,Yes,4.4
ORD00537,2024-11-19,CUST1536,Customer 537,Male,39,West,Maharashtra,Mumbai,Furniture,Table,P118,Table Model,Nike,2,2804,0.15,2103.0,4766.8,560.8,Card,Home Office,Standard,5,Yes,3.8
ORD00538,2024-11-11,CUST1537,Customer 538,Male,26,North,Delhi,New Delhi,Clothing,Shirt,P483,Shirt Model,Nike,4,2195,0.0,1646.25,8780.0,2195.0,Card,Consumer,Standard,4,Yes,4.5
ORD00539,2024-05-01,CUST1538,Customer 539,Female,59,West,Maharashtra,Mumbai,Clothing,Shirt,P932,Shirt Model,Samsung,3,2801,0.0,2100.75,8403.0,2100.75,UPI,Consumer,Express,3,Yes,3.8
ORD00540,2024-01-28,CUST1539,Customer 540,Female,58,South,Tamil Nadu,Chennai,Furniture,Table,P106,Table Model,Dell,5,2834,0.05,2125.5,13461.5,2834.0,Card,Consumer,Standard,1,Yes,4.9
ORD00541,2024-03-05,CUST1540,Customer 541,Female,47,North,Delhi,New Delhi,Furniture,Chair,P418,Chair Model,HP,2,4356,0.0,3267.0,8712.0,2178.0,Cash,Consumer,Standard,4,Yes,4.4
ORD00542,2024-06-04,CUST1541,Customer 542,Female,43,East,West Bengal,Kolkata,Groceries,Rice,P486,Rice Model,HP,3,4141,0.0,3105.75,12423.0,3105.75,Card,Corporate,Express,5,No,4.6
ORD00543,2024-09-03,CUST1542,Customer 543,Male,34,North,Delhi,New Delhi,Groceries,Milk,P489,Milk Model,Nike,1,2659,0.05,1994.25,2526.05,531.8,Card,Corporate,Express,4,No,3.6
ORD00544,2024-03-10,CUST1543,Customer 544,Female,49,West,Maharashtra,Mumbai,Furniture,Chair,P514,Chair Model,Nike,2,234,0.0,175.5,468.0,117.0,Card,Home Office,Express,4,No,4.0
ORD00545,2024-10-28,CUST1544,Customer 545,Male,45,North,Delhi,New Delhi,Groceries,Rice,P361,Rice Model,Samsung,1,3352,0.05,2514.0,3184.4,670.4,Cash,Home Office,Express,6,No,4.5
ORD00546,2024-11-29,CUST1545,Customer 546,Female,58,West,Maharashtra,Mumbai,Groceries,Rice,P823,Rice Model,Dell,2,4113,0.0,3084.75,8226.0,2056.5,Cash,Home Office,Standard,3,No,4.9
ORD00547,2024-03-16,CUST1546,Customer 547,Female,43,East,West Bengal,Kolkata,Furniture,Chair,P823,Chair Model,Dell,1,1156,0.0,867.0,1156.0,289.0,Cash,Consumer,Express,2,No,3.9
ORD00548,2024-06-03,CUST1547,Customer 548,Male,35,West,Maharashtra,Mumbai,Clothing,Shoes,P866,Shoes Model,HP,1,1095,0.1,821.25,985.5,164.25,Cash,Corporate,Express,1,Yes,4.7
ORD00549,2024-01-01,CUST1548,Customer 549,Female,28,North,Delhi,New Delhi,Electronics,Phone,P280,Phone Model,Samsung,5,3614,0.1,2710.5,16263.0,2710.5,UPI,Home Office,Standard,2,No,3.8
ORD00550,2024-02-26,CUST1549,Customer 550,Male,34,West,Maharashtra,Mumbai,Furniture,Chair,P992,Chair Model,Nike,2,683,0.05,512.25,1297.7,273.2,Card,Home Office,Standard,7,Yes,3.6
ORD00551,2024-02-13,CUST1550,Customer 551,Male,48,West,Maharashtra,Mumbai,Electronics,Phone,P596,Phone Model,Dell,1,3002,0.0,2251.5,3002.0,750.5,UPI,Consumer,Express,7,Yes,4.5
ORD00552,2024-01-22,CUST1551,Customer 552,Female,48,North,Delhi,New Delhi,Furniture,Chair,P875,Chair Model,Samsung,4,4460,0.1,3345.0,16056.0,2676.0,Cash,Corporate,Express,3,No,5.0
ORD00553,2024-05-02,CUST1552,Customer 553,Female,24,East,West Bengal,Kolkata,Groceries,Milk,P103,Milk Model,Nike,5,668,0.1,501.0,3006.0,501.0,Cash,Corporate,Standard,1,Yes,4.8
ORD00554,2024-05-23,CUST1553,Customer 554,Male,18,South,Tamil Nadu,Chennai,Clothing,Shoes,P753,Shoes Model,Samsung,5,4092,0.15,3069.0,17391.0,2046.0,UPI,Home Office,Express,7,Yes,5.0
ORD00555,2024-06-15,CUST1554,Customer 555,Female,48,West,Maharashtra,Mumbai,Furniture,Table,P774,Table Model,Dell,4,866,0.1,649.5,3117.6,519.6,Cash,Corporate,Express,5,Yes,4.6
ORD00556,2024-09-23,CUST1555,Customer 556,Male,46,North,Delhi,New Delhi,Furniture,Table,P218,Table Model,Nike,1,2668,0.15,2001.0,2267.8,266.8,Cash,Home Office,Standard,2,Yes,3.8
ORD00557,2024-12-03,CUST1556,Customer 557,Female,35,North,Delhi,New Delhi,Electronics,Phone,P325,Phone Model,Samsung,1,1512,0.1,1134.0,1360.8,226.8,Cash,Corporate,Standard,6,Yes,4.9
ORD00558,2024-11-20,CUST1557,Customer 558,Female,42,West,Maharashtra,Mumbai,Electronics,Phone,P834,Phone Model,Nike,2,4918,0.0,3688.5,9836.0,2459.0,Cash,Home Office,Express,7,Yes,3.8
ORD00559,2024-02-29,CUST1558,Customer 559,Male,54,East,West Bengal,Kolkata,Electronics,Laptop,P476,Laptop Model,HP,1,2987,0.05,2240.25,2837.65,597.4,Card,Corporate,Standard,3,Yes,4.4
ORD00560,2024-04-07,CUST1559,Customer 560,Male,43,West,Maharashtra,Mumbai,Groceries,Milk,P109,Milk Model,Nike,3,1234,0.05,925.5,3516.9,740.4,Card,Consumer,Express,7,Yes,4.2
ORD00561,2024-08-21,CUST1560,Customer 561,Male,35,South,Tamil Nadu,Chennai,Clothing,Shirt,P968,Shirt Model,Nike,1,2822,0.1,2116.5,2539.8,423.3,Cash,Consumer,Express,3,No,3.6
ORD00562,2024-06-19,CUST1561,Customer 562,Female,37,South,Tamil Nadu,Chennai,Furniture,Chair,P934,Chair Model,HP,1,1666,0.15,1249.5,1416.1,166.6,UPI,Home Office,Express,3,No,4.5
ORD00563,2024-06-27,CUST1562,Customer 563,Male,53,West,Maharashtra,Mumbai,Groceries,Rice,P503,Rice Model,Dell,5,2518,0.1,1888.5,11331.0,1888.5,UPI,Corporate,Standard,7,No,4.2
ORD00564,2024-03-24,CUST1563,Customer 564,Male,30,South,Tamil Nadu,Chennai,Groceries,Milk,P852,Milk Model,Dell,3,1386,0.05,1039.5,3950.1,831.6,Card,Home Office,Standard,6,Yes,4.1
ORD00565,2024-08-06,CUST1564,Customer 565,Male,25,South,Tamil Nadu,Chennai,Electronics,Laptop,P627,Laptop Model,Samsung,3,4081,0.05,3060.75,11630.85,2448.6,Cash,Corporate,Standard,6,No,3.9
ORD00566,2024-03-01,CUST1565,Customer 566,Male,47,South,Tamil Nadu,Chennai,Groceries,Milk,P985,Milk Model,Nike,3,1613,0.15,1209.75,4113.15,483.9,Card,Home Office,Express,3,Yes,3.7
ORD00567,2024-02-12,CUST1566,Customer 567,Female,24,North,Delhi,New Delhi,Groceries,Rice,P913,Rice Model,HP,1,4893,0.15,3669.75,4159.05,489.3,Card,Corporate,Express,3,Yes,3.6
ORD00568,2024-02-02,CUST1567,Customer 568,Male,51,South,Tamil Nadu,Chennai,Groceries,Rice,P957,Rice Model,Dell,4,4755,0.15,3566.25,16167.0,1902.0,UPI,Home Office,Standard,2,Yes,3.5
ORD00569,2024-08-16,CUST1568,Customer 569,Male,23,East,West Bengal,Kolkata,Electronics,Laptop,P675,Laptop Model,Samsung,2,4911,0.05,3683.25,9330.9,1964.4,UPI,Consumer,Standard,5,No,4.0
ORD00570,2024-10-05,CUST1569,Customer 570,Female,60,South,Tamil Nadu,Chennai,Groceries,Rice,P646,Rice Model,Nike,2,2662,0.0,1996.5,5324.0,1331.0,UPI,Home Office,Express,6,No,4.3
ORD00571,2024-06-29,CUST1570,Customer 571,Male,37,South,Tamil Nadu,Chennai,Electronics,Laptop,P976,Laptop Model,HP,2,500,0.05,375.0,950.0,200.0,UPI,Home Office,Standard,5,No,3.9
ORD00572,2024-11-14,CUST1571,Customer 572,Female,47,West,Maharashtra,Mumbai,Electronics,Phone,P185,Phone Model,Samsung,3,3327,0.05,2495.25,9481.95,1996.2,Cash,Corporate,Standard,5,Yes,3.6
ORD00573,2024-05-17,CUST1572,Customer 573,Female,42,South,Tamil Nadu,Chennai,Clothing,Shirt,P126,Shirt Model,HP,4,1457,0.1,1092.75,5245.2,874.2,UPI,Corporate,Standard,5,Yes,4.5
ORD00574,2024-07-27,CUST1573,Customer 574,Male,32,North,Delhi,New Delhi,Clothing,Shirt,P380,Shirt Model,Dell,3,2932,0.1,2199.0,7916.4,1319.4,UPI,Corporate,Standard,4,Yes,4.7
ORD00575,2024-03-04,CUST1574,Customer 575,Female,53,South,Tamil Nadu,Chennai,Clothing,Shoes,P377,Shoes Model,Dell,1,4533,0.1,3399.75,4079.7,679.95,UPI,Consumer,Express,7,No,3.8
ORD00576,2024-12-13,CUST1575,Customer 576,Male,27,West,Maharashtra,Mumbai,Groceries,Rice,P487,Rice Model,Samsung,3,277,0.05,207.75,789.45,166.2,UPI,Home Office,Express,6,Yes,4.5
ORD00577,2024-08-02,CUST1576,Customer 577,Female,45,West,Maharashtra,Mumbai,Furniture,Table,P633,Table Model,HP,3,4039,0.1,3029.25,10905.3,1817.55,Card,Home Office,Standard,3,No,4.7
ORD00578,2024-02-16,CUST1577,Customer 578,Male,36,North,Delhi,New Delhi,Electronics,Laptop,P667,Laptop Model,Nike,1,1552,0.0,1164.0,1552.0,388.0,UPI,Corporate,Standard,4,No,4.3
ORD00579,2024-12-12,CUST1578,Customer 579,Female,52,North,Delhi,New Delhi,Groceries,Rice,P867,Rice Model,Samsung,5,1757,0.0,1317.75,8785.0,2196.25,UPI,Home Office,Standard,5,No,4.9
ORD00580,2024-12-11,CUST1579,Customer 580,Male,45,South,Tamil Nadu,Chennai,Furniture,Chair,P607,Chair Model,Nike,3,1292,0.1,969.0,3488.4,581.4,UPI,Corporate,Standard,3,Yes,4.7
ORD00581,2024-03-01,CUST1580,Customer 581,Male,58,East,West Bengal,Kolkata,Clothing,Shoes,P682,Shoes Model,Nike,3,2368,0.05,1776.0,6748.8,1420.8,UPI,Corporate,Standard,4,No,3.6
ORD00582,2024-01-04,CUST1581,Customer 582,Female,29,West,Maharashtra,Mumbai,Clothing,Shoes,P511,Shoes Model,Samsung,3,1077,0.0,807.75,3231.0,807.75,UPI,Consumer,Express,4,Yes,3.6
ORD00583,2024-09-20,CUST1582,Customer 583,Female,32,South,Tamil Nadu,Chennai,Groceries,Rice,P581,Rice Model,Nike,4,256,0.05,192.0,972.8,204.8,Card,Corporate,Express,4,Yes,4.3
ORD00584,2024-05-17,CUST1583,Customer 584,Female,18,North,Delhi,New Delhi,Groceries,Milk,P467,Milk Model,HP,2,1345,0.1,1008.75,2421.0,403.5,UPI,Consumer,Express,1,Yes,4.1
ORD00585,2024-06-18,CUST1584,Customer 585,Female,49,North,Delhi,New Delhi,Furniture,Chair,P663,Chair Model,Nike,4,2377,0.0,1782.75,9508.0,2377.0,Cash,Home Office,Standard,3,No,4.3
ORD00586,2024-07-18,CUST1585,Customer 586,Female,50,South,Tamil Nadu,Chennai,Electronics,Laptop,P113,Laptop Model,HP,1,1233,0.05,924.75,1171.35,246.6,UPI,Home Office,Express,4,Yes,4.2
ORD00587,2024-05-28,CUST1586,Customer 587,Male,33,East,West Bengal,Kolkata,Groceries,Rice,P387,Rice Model,Dell,4,2229,0.05,1671.75,8470.2,1783.2,Card,Home Office,Standard,6,No,3.8
ORD00588,2024-12-27,CUST1587,Customer 588,Male,26,North,Delhi,New Delhi,Furniture,Chair,P510,Chair Model,Dell,5,1418,0.05,1063.5,6735.5,1418.0,Card,Consumer,Standard,4,Yes,4.4
ORD00589,2024-02-16,CUST1588,Customer 589,Male,39,North,Delhi,New Delhi,Groceries,Milk,P536,Milk Model,Nike,5,2710,0.05,2032.5,12872.5,2710.0,UPI,Home Office,Express,6,Yes,4.0
ORD00590,2024-05-17,CUST1589,Customer 590,Male,29,East,West Bengal,Kolkata,Clothing,Shoes,P141,Shoes Model,Dell,4,2223,0.1,1667.25,8002.8,1333.8,UPI,Home Office,Express,2,No,4.2
ORD00591,2024-11-06,CUST1590,Customer 591,Female,37,North,Delhi,New Delhi,Groceries,Rice,P214,Rice Model,Dell,3,4224,0.1,3168.0,11404.8,1900.8,Cash,Consumer,Standard,3,No,4.6
ORD00592,2024-07-04,CUST1591,Customer 592,Male,24,East,West Bengal,Kolkata,Furniture,Table,P233,Table Model,Dell,2,4986,0.15,3739.5,8476.2,997.2,UPI,Home Office,Standard,2,No,4.9
ORD00593,2024-02-08,CUST1592,Customer 593,Male,26,East,West Bengal,Kolkata,Clothing,Shoes,P296,Shoes Model,Nike,2,4570,0.05,3427.5,8683.0,1828.0,Cash,Home Office,Express,7,No,4.8
ORD00594,2024-08-17,CUST1593,Customer 594,Male,56,North,Delhi,New Delhi,Groceries,Rice,P380,Rice Model,HP,4,3632,0.0,2724.0,14528.0,3632.0,Card,Consumer,Standard,7,Yes,4.6
ORD00595,2024-07-22,CUST1594,Customer 595,Female,43,West,Maharashtra,Mumbai,Electronics,Laptop,P721,Laptop Model,Samsung,4,4372,0.15,3279.0,14864.8,1748.8,UPI,Consumer,Standard,2,Yes,4.4
ORD00596,2024-01-05,CUST1595,Customer 596,Male,28,West,Maharashtra,Mumbai,Clothing,Shoes,P329,Shoes Model,Dell,2,2627,0.1,1970.25,4728.6,788.1,Cash,Consumer,Express,1,Yes,4.9
ORD00597,2024-05-22,CUST1596,Customer 597,Male,59,South,Tamil Nadu,Chennai,Clothing,Shirt,P455,Shirt Model,Samsung,2,1920,0.0,1440.0,3840.0,960.0,Card,Consumer,Express,6,Yes,4.1
ORD00598,2024-11-09,CUST1597,Customer 598,Female,29,East,West Bengal,Kolkata,Clothing,Shirt,P362,Shirt Model,Dell,1,3112,0.05,2334.0,2956.4,622.4,Cash,Home Office,Standard,6,No,4.9
ORD00599,2024-05-11,CUST1598,Customer 599,Female,27,South,Tamil Nadu,Chennai,Groceries,Rice,P556,Rice Model,HP,3,2401,0.05,1800.75,6842.85,1440.6,Cash,Home Office,Express,3,Yes,4.9
ORD00600,2024-02-17,CUST1599,Customer 600,Female,29,West,Maharashtra,Mumbai,Furniture,Table,P763,Table Model,Samsung,2,1642,0.05,1231.5,3119.8,656.8,UPI,Corporate,Standard,2,No,4.5
ORD00601,2024-04-06,CUST1600,Customer 601,Female,24,North,Delhi,New Delhi,Furniture,Chair,P841,Chair Model,HP,4,2209,0.15,1656.75,7510.6,883.6,Cash,Consumer,Standard,4,No,3.5
ORD00602,2024-01-07,CUST1601,Customer 602,Male,18,North,Delhi,New Delhi,Furniture,Chair,P910,Chair Model,Dell,1,2392,0.05,1794.0,2272.4,478.4,Cash,Home Office,Express,7,Yes,3.8
ORD00603,2024-09-02,CUST1602,Customer 603,Male,21,West,Maharashtra,Mumbai,Furniture,Table,P656,Table Model,Samsung,3,4123,0.05,3092.25,11750.55,2473.8,Cash,Home Office,Standard,1,Yes,3.7
ORD00604,2024-05-31,CUST1603,Customer 604,Male,45,North,Delhi,New Delhi,Groceries,Rice,P494,Rice Model,HP,1,2037,0.0,1527.75,2037.0,509.25,Card,Home Office,Express,2,No,4.5
ORD00605,2024-02-27,CUST1604,Customer 605,Female,22,West,Maharashtra,Mumbai,Furniture,Chair,P730,Chair Model,Samsung,2,1033,0.1,774.75,1859.4,309.9,UPI,Corporate,Standard,1,Yes,3.8
ORD00606,2024-09-28,CUST1605,Customer 606,Female,24,East,West Bengal,Kolkata,Furniture,Table,P377,Table Model,Nike,2,2670,0.1,2002.5,4806.0,801.0,Cash,Corporate,Express,7,Yes,4.7
ORD00607,2024-03-17,CUST1606,Customer 607,Male,25,South,Tamil Nadu,Chennai,Clothing,Shirt,P691,Shirt Model,Nike,4,3859,0.15,2894.25,13120.6,1543.6,Cash,Corporate,Standard,1,No,5.0
ORD00608,2024-04-03,CUST1607,Customer 608,Female,56,West,Maharashtra,Mumbai,Clothing,Shoes,P912,Shoes Model,Samsung,4,3672,0.15,2754.0,12484.8,1468.8,UPI,Home Office,Standard,4,No,4.3
ORD00609,2024-10-02,CUST1608,Customer 609,Male,23,West,Maharashtra,Mumbai,Furniture,Table,P340,Table Model,Samsung,1,4959,0.15,3719.25,4215.15,495.9,UPI,Consumer,Standard,3,No,4.9
ORD00610,2024-02-26,CUST1609,Customer 610,Male,53,North,Delhi,New Delhi,Clothing,Shoes,P531,Shoes Model,HP,2,2614,0.15,1960.5,4443.8,522.8,UPI,Consumer,Standard,6,Yes,3.7
ORD00611,2024-12-22,CUST1610,Customer 611,Male,60,South,Tamil Nadu,Chennai,Groceries,Rice,P695,Rice Model,Dell,4,3244,0.0,2433.0,12976.0,3244.0,Card,Home Office,Standard,1,Yes,4.0
ORD00612,2024-02-10,CUST1611,Customer 612,Male,48,South,Tamil Nadu,Chennai,Electronics,Laptop,P861,Laptop Model,HP,5,3611,0.05,2708.25,17152.25,3611.0,Cash,Home Office,Express,4,No,4.6
ORD00613,2024-08-15,CUST1612,Customer 613,Male,50,North,Delhi,New Delhi,Clothing,Shirt,P264,Shirt Model,Dell,2,691,0.0,518.25,1382.0,345.5,Card,Corporate,Express,5,No,4.9
ORD00614,2024-09-13,CUST1613,Customer 614,Female,26,East,West Bengal,Kolkata,Furniture,Table,P860,Table Model,HP,2,2426,0.0,1819.5,4852.0,1213.0,Card,Home Office,Standard,2,No,3.8
ORD00615,2024-10-13,CUST1614,Customer 615,Male,21,North,Delhi,New Delhi,Groceries,Milk,P922,Milk Model,Samsung,3,3518,0.15,2638.5,8970.9,1055.4,Cash,Corporate,Standard,3,Yes,3.7
ORD00616,2024-07-04,CUST1615,Customer 616,Male,31,East,West Bengal,Kolkata,Electronics,Laptop,P711,Laptop Model,Dell,3,1533,0.0,1149.75,4599.0,1149.75,Card,Consumer,Standard,6,Yes,3.9
ORD00617,2024-02-13,CUST1616,Customer 617,Female,18,North,Delhi,New Delhi,Groceries,Rice,P465,Rice Model,Samsung,1,2777,0.0,2082.75,2777.0,694.25,Card,Home Office,Standard,3,No,4.6
ORD00618,2024-03-07,CUST1617,Customer 618,Male,55,North,Delhi,New Delhi,Clothing,Shoes,P915,Shoes Model,Nike,5,1027,0.05,770.25,4878.25,1027.0,Card,Home Office,Standard,3,Yes,3.7
ORD00619,2024-08-25,CUST1618,Customer 619,Female,46,North,Delhi,New Delhi,Electronics,Laptop,P904,Laptop Model,HP,2,1353,0.05,1014.75,2570.7,541.2,Card,Corporate,Express,5,No,3.6
ORD00620,2024-12-30,CUST1619,Customer 620,Female,24,West,Maharashtra,Mumbai,Furniture,Chair,P924,Chair Model,Dell,5,814,0.05,610.5,3866.5,814.0,UPI,Corporate,Standard,4,Yes,4.2
